Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;06/2016;26.650;0;26.650;0;26.650;142.681;NA;NA;NA;NA;NA;NA;142.681;0;18,68%;18,68%;18,68%;NI%;3,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;06/2016;36.314;0;36.314;0;36.314;142.494;NA;NA;NA;NA;NA;NA;142.494;0;25,48%;25,48%;25,48%;NI%;6,07%
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;06/2016;68.362;0;68.362;0;68.362;130.499;0;0;6;0;6;11.800;142.306;454.520;48,04%;48,04%;48,04%;15,04%;4,39%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;06/2016;95.560;0;95.560;0;95.560;140.838;NA;NA;NA;NA;NA;NA;140.838;0;67,85%;67,85%;67,85%;NI%;1,00%
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;;I;2;ORLANDIA;SP;06/2016;101.073;0;101.073;0;101.073;110.291;0;0;0;0;0;29.644;139.935;228.580;72,23%;72,23%;72,23%;44,22%;0,73%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;06/2016;14.974;0;14.974;1.768;16.742;125.582;0;0;0;0;0;14.143;139.725;177.927;10,72%;10,72%;11,98%;8,42%;20,23%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;06/2016;32.694;0;32.694;0;32.694;138.951;NA;NA;NA;NA;NA;NA;138.951;0;23,53%;23,53%;23,53%;NI%;8,58%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA – SICOOB VALE DO PARAIBA;2197569;b3S;;I;2;LORENA;SP;06/2016;19.556;0;19.556;0;19.556;138.920;NA;NA;NA;NA;NA;NA;138.920;0;14,08%;14,08%;14,08%;NI%;5,41%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;06/2016;49.674;0;49.674;0;49.674;138.568;NA;NA;NA;NA;NA;NA;138.568;0;35,85%;35,85%;35,85%;NI%;4,85%
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;;I;2;NOVA IGUACU;RJ;06/2016;32.794;0;32.794;0;32.794;138.500;NA;NA;NA;NA;NA;NA;138.500;0;23,68%;23,68%;23,68%;NI%;16,36%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;06/2016;34.930;0;34.930;0;34.930;137.124;NA;NA;NA;NA;NA;NA;137.124;0;25,47%;25,47%;25,47%;NI%;7,11%
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;06/2016;31.941;0;31.941;0;31.941;135.720;NA;NA;NA;NA;NA;NA;135.720;0;23,53%;23,53%;23,53%;NI%;5,59%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;06/2016;52.443;0;52.443;0;52.443;134.751;NA;NA;NA;NA;NA;NA;134.751;0;38,92%;38,92%;38,92%;NI%;5,15%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;06/2016;61.810;0;61.810;0;61.810;134.183;NA;NA;NA;NA;NA;NA;134.183;0;46,06%;46,06%;46,06%;NI%;3,29%
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;06/2016;26.076;0;26.076;0;26.076;134.078;NA;NA;NA;NA;NA;NA;134.078;0;19,45%;19,45%;19,45%;NI%;10,48%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;06/2016;35.885;0;35.885;0;35.885;133.109;NA;NA;NA;NA;NA;NA;133.109;0;26,96%;26,96%;26,96%;NI%;17,50%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;06/2016;38.569;0;38.569;0;38.569;132.150;NA;NA;NA;NA;NA;NA;132.150;0;29,19%;29,19%;29,19%;NI%;12,73%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;06/2016;49.416;0;49.416;0;49.416;131.866;NA;NA;NA;NA;NA;NA;131.866;0;37,47%;37,47%;37,47%;NI%;7,60%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;06/2016;20.143;0;20.143;0;20.143;131.059;NA;NA;NA;NA;NA;NA;131.059;0;15,37%;15,37%;15,37%;NI%;17,36%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;06/2016;83.527;0;83.527;0;83.527;130.186;NA;NA;NA;NA;NA;NA;130.186;0;64,16%;64,16%;64,16%;NI%;2,48%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;06/2016;41.446;0;41.446;0;41.446;130.040;NA;NA;NA;NA;NA;NA;130.040;0;31,87%;31,87%;31,87%;NI%;10,68%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;06/2016;39.279;0;39.279;0;39.279;129.339;NA;NA;NA;NA;NA;NA;129.339;0;30,37%;30,37%;30,37%;NI%;9,51%
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;06/2016;27.225;0;27.225;0;27.225;127.825;NA;NA;NA;NA;NA;NA;127.825;0;21,30%;21,30%;21,30%;NI%;10,23%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;06/2016;158.760;0;158.760;0;158.760;127.755;NA;NA;NA;NA;NA;NA;127.755;0;124,27%;124,27%;124,27%;NI%;0,95%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;06/2016;42.123;0;42.123;0;42.123;127.543;NA;NA;NA;NA;NA;NA;127.543;0;33,03%;33,03%;33,03%;NI%;21,83%
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;;I;2;SAO PAULO;SP;06/2016;12.952;0;12.952;0;12.952;9.524;0;0;98.657;497;99.154;17.998;126.676;0;10,22%;10,22%;10,22%;NI%;8,69%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;06/2016;31.490;0;31.490;0;31.490;109.388;0;0;2.094;0;2.094;14.507;125.989;625.107;24,99%;24,99%;24,99%;5,04%;4,92%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;06/2016;14.716;0;14.716;1.768;16.484;109.962;0;0;0;0;0;15.268;125.231;145.370;11,75%;11,75%;13,16%;10,12%;34,79%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;06/2016;31.781;0;31.781;0;31.781;124.237;NA;NA;NA;NA;NA;NA;124.237;0;25,58%;25,58%;25,58%;NI%;6,49%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;;I;2;CAMPO GRANDE;MS;06/2016;78.900;0;78.900;0;78.900;123.148;NA;NA;NA;NA;NA;NA;123.148;0;64,07%;64,07%;64,07%;NI%;5,66%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;06/2016;36.681;0;36.681;0;36.681;122.726;NA;NA;NA;NA;NA;NA;122.726;0;29,89%;29,89%;29,89%;NI%;18,04%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;06/2016;25.607;0;25.607;0;25.607;121.766;NA;NA;NA;NA;NA;NA;121.766;0;21,03%;21,03%;21,03%;NI%;7,70%
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;06/2016;12.058;0;12.058;0;12.058;15.416;0;0;7.474;11;7.485;98.539;121.441;0;9,93%;9,93%;9,93%;NI%;18,32%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;06/2016;25.517;0;25.517;0;25.517;121.397;NA;NA;NA;NA;NA;NA;121.397;0;21,02%;21,02%;21,02%;NI%;15,83%
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;06/2016;60.206;0;60.206;0;60.206;120.353;NA;NA;NA;NA;NA;NA;120.353;0;50,02%;50,02%;50,02%;NI%;1,48%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;06/2016;26.987;0;26.987;0;26.987;119.223;NA;NA;NA;NA;NA;NA;119.223;0;22,64%;22,64%;22,64%;NI%;19,83%
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;06/2016;16.014;0;16.014;0;16.014;117.255;NA;NA;NA;NA;NA;NA;117.255;0;13,66%;13,66%;13,66%;NI%;6,27%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;06/2016;25.283;0;25.283;0;25.283;116.648;NA;NA;NA;NA;NA;NA;116.648;0;21,67%;21,67%;21,67%;NI%;6,46%
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;06/2016;15.386;0;15.386;0;15.386;111.679;0;0;3.958;0;3.958;806;116.443;464.802;13,21%;13,21%;13,21%;3,31%;1,89%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;06/2016;26.255;0;26.255;0;26.255;116.163;NA;NA;NA;NA;NA;NA;116.163;0;22,60%;22,60%;22,60%;NI%;16,91%
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;06/2016;18.855;0;18.855;0;18.855;116.133;NA;NA;NA;NA;NA;NA;116.133;0;16,24%;16,24%;16,24%;NI%;17,91%
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;06/2016;24.952;0;24.952;0;24.952;115.673;NA;NA;NA;NA;NA;NA;115.673;0;21,57%;21,57%;21,57%;NI%;18,78%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;06/2016;21.266;0;21.266;0;21.266;115.003;NA;NA;NA;NA;NA;NA;115.003;0;18,49%;18,49%;18,49%;NI%;6,20%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;06/2016;18.436;0;18.436;0;18.436;98.423;48;22;7.790;19;7.878;7.910;114.212;597.974;16,14%;16,14%;16,14%;3,08%;3,81%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;;I;2;GOIANIA;GO;06/2016;48.274;0;48.274;0;48.274;113.977;NA;NA;NA;NA;NA;NA;113.977;0;42,35%;42,35%;42,35%;NI%;8,34%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;06/2016;61.696;0;61.696;0;61.696;113.015;NA;NA;NA;NA;NA;NA;113.015;0;54,59%;54,59%;54,59%;NI%;2,91%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;06/2016;18.384;0;18.384;0;18.384;112.853;NA;NA;NA;NA;NA;NA;112.853;0;16,29%;16,29%;16,29%;NI%;8,46%
LEROSA S.A. CORRETORA DE VALORES E CAMBIO;61973863;n2;;I;2;SAO PAULO;SP;06/2016;22.498;0;22.498;0;22.498;10.780;55.705;0;380;15.586;71.671;29.899;112.350;0;20,02%;20,02%;20,02%;NI%;9,73%
B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;73622748;n2;;I;2;RIO DE JANEIRO;RJ;06/2016;12.854;0;12.854;0;12.854;3.796;2.470;0;0;0;2.470;105.752;112.018;0;11,48%;11,48%;11,48%;NI%;8,11%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;06/2016;37.111;0;37.111;0;37.111;111.806;NA;NA;NA;NA;NA;NA;111.806;0;33,19%;33,19%;33,19%;NI%;8,29%
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;06/2016;64.672;0;64.672;6.842;71.514;82.764;0;0;3.555;0;3.555;24.914;111.233;553.453;58,14%;58,14%;64,29%;11,69%;39,03%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;06/2016;21.256;0;21.256;0;21.256;101.913;0;0;0;0;0;8.973;110.886;137.405;19,17%;19,17%;19,17%;15,47%;19,45%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;06/2016;45.947;0;45.947;0;45.947;110.463;NA;NA;NA;NA;NA;NA;110.463;0;41,59%;41,59%;41,59%;NI%;5,94%
ESTRELA MINEIRA CREDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;;I;2;ARAXA;MG;06/2016;12.472;0;12.472;0;12.472;94.961;0;0;0;0;0;15.181;110.142;0;11,32%;11,32%;11,32%;NI%;17,22%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;06/2016;78.336;0;78.336;0;78.336;109.855;NA;NA;NA;NA;NA;NA;109.855;0;71,31%;71,31%;71,31%;NI%;0,42%
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;06/2016;30.653;0;30.653;0;30.653;109.818;NA;NA;NA;NA;NA;NA;109.818;0;27,91%;27,91%;27,91%;NI%;0,51%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;06/2016;23.210;0;23.210;0;23.210;108.812;NA;NA;NA;NA;NA;NA;108.812;0;21,33%;21,33%;21,33%;NI%;14,81%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;06/2016;14.774;0;14.774;0;14.774;108.262;NA;NA;NA;NA;NA;NA;108.262;0;13,65%;13,65%;13,65%;NI%;6,29%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;06/2016;46.629;0;46.629;0;46.629;107.869;NA;NA;NA;NA;NA;NA;107.869;0;43,23%;43,23%;43,23%;NI%;8,15%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;06/2016;126.495;0;126.495;0;126.495;107.778;NA;NA;NA;NA;NA;NA;107.778;0;117,37%;117,37%;117,37%;NI%;3,54%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;06/2016;24.540;0;24.540;0;24.540;107.622;NA;NA;NA;NA;NA;NA;107.622;0;22,80%;22,80%;22,80%;NI%;3,44%
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;06/2016;19.242;0;19.242;0;19.242;107.550;NA;NA;NA;NA;NA;NA;107.550;0;17,89%;17,89%;17,89%;NI%;4,71%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;06/2016;32.677;0;32.677;0;32.677;107.392;NA;NA;NA;NA;NA;NA;107.392;0;30,43%;30,43%;30,43%;NI%;12,70%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;06/2016;33.117;0;33.117;0;33.117;106.706;NA;NA;NA;NA;NA;NA;106.706;0;31,04%;31,04%;31,04%;NI%;15,47%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;;I;2;GUARANESIA;MG;06/2016;26.676;0;26.676;0;26.676;106.454;NA;NA;NA;NA;NA;NA;106.454;0;25,06%;25,06%;25,06%;NI%;12,29%
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;;I;2;VITORIA;ES;06/2016;12.139;0;12.139;0;12.139;67.014;0;0;0;0;0;39.409;106.423;0;11,41%;11,41%;11,41%;NI%;40,16%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;06/2016;48.900;0;48.900;0;48.900;106.344;NA;NA;NA;NA;NA;NA;106.344;0;45,98%;45,98%;45,98%;NI%;6,60%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;06/2016;42.307;0;42.307;0;42.307;104.955;NA;NA;NA;NA;NA;NA;104.955;0;40,31%;40,31%;40,31%;NI%;6,60%
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;;I;2;SAO PAULO;SP;06/2016;10.851;0;10.851;0;10.851;19.357;11.935;0;2.937;0;14.872;70.713;104.941;0;10,34%;10,34%;10,34%;NI%;5,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;06/2016;21.850;0;21.850;0;21.850;104.919;NA;NA;NA;NA;NA;NA;104.919;0;20,83%;20,83%;20,83%;NI%;23,53%
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;06/2016;17.971;0;17.971;0;17.971;103.627;NA;NA;NA;NA;NA;NA;103.627;0;17,34%;17,34%;17,34%;NI%;1,38%
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;06/2016;30.240;0;30.240;0;30.240;101.677;NA;NA;NA;NA;NA;NA;101.677;0;29,74%;29,74%;29,74%;NI%;27,58%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;06/2016;23.181;0;23.181;0;23.181;100.859;NA;NA;NA;NA;NA;NA;100.859;0;22,98%;22,98%;22,98%;NI%;8,10%
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;06/2016;25.012;0;25.012;0;25.012;91.474;0;0;6.587;0;6.587;2.125;100.186;1.377.067;24,97%;24,97%;24,97%;1,82%;7,44%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;06/2016;40.016;0;40.016;0;40.016;100.179;NA;NA;NA;NA;NA;NA;100.179;0;39,94%;39,94%;39,94%;NI%;3,52%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;06/2016;35.553;0;35.553;0;35.553;97.793;NA;NA;NA;NA;NA;NA;97.793;0;36,36%;36,36%;36,36%;NI%;1,20%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;06/2016;33.884;0;33.884;0;33.884;97.579;NA;NA;NA;NA;NA;NA;97.579;0;34,72%;34,72%;34,72%;NI%;14,44%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;06/2016;85.587;0;85.587;0;85.587;96.016;NA;NA;NA;NA;NA;NA;96.016;0;89,14%;89,14%;89,14%;NI%;11,82%
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;06/2016;16.209;0;16.209;0;16.209;95.910;NA;NA;NA;NA;NA;NA;95.910;0;16,90%;16,90%;16,90%;NI%;26,97%
