Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;12/2020;NA;NA;NA;NA;7.036;35.530;0;NA;NA;NA;0;2.644;38.174;NA;NA%;NA%;18,43%;NA%;4,95%
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;12/2020;NA;NA;NA;NA;15.034;34.462;0;NA;NA;NA;0;3.444;37.906;NA;NA%;NA%;39,66%;NA%;13,04%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;12/2020;NA;NA;NA;NA;8.928;34.118;0;NA;NA;NA;0;3.761;37.879;NA;NA%;NA%;23,57%;NA%;8,26%
ZANON CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;35479592;n1;S5;I;2;PORTO ALEGRE;RS;12/2020;NA;NA;NA;NA;6.645;34.297;0;NA;NA;NA;0;3.430;37.727;NA;NA%;NA%;17,61%;NA%;0,32%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;33.811;34.252;0;NA;NA;NA;0;3.235;37.486;NA;NA%;NA%;90,20%;NA%;7,74%
LEROSA S.A. CORRETORA DE VALORES E CAMBIO;61973863;n2;S4;I;2;SAO PAULO;SP;12/2020;1.565;0;1.565;0;1.565;2.089;11;0;24;6.808;6.842;28.468;37.398;NA;4,18%;4,18%;4,18%;NA%;64,07%
GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;21040668;n2;S4;I;3;RIO DE JANEIRO;RJ;12/2020;5.741;0;5.741;0;5.741;5.150;1.481;0;41;0;1.523;30.706;37.379;NA;15,36%;15,36%;15,36%;NA%;21,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;12/2020;NA;NA;NA;NA;7.394;33.595;0;NA;NA;NA;0;3.440;37.034;NA;NA%;NA%;19,96%;NA%;14,50%
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;12/2020;NA;NA;NA;NA;4.382;32.735;0;NA;NA;NA;0;4.291;37.026;NA;NA%;NA%;11,83%;NA%;41,41%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES – SICREDI BANDEIRANTES SP;4853988;b3S;S5;I;2;SAO CARLOS;SP;12/2020;NA;NA;NA;NA;7.181;33.270;0;NA;NA;NA;0;3.753;37.024;NA;NA%;NA%;19,40%;NA%;17,44%
AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;17312661;n2;S4;I;2;BELO HORIZONTE;MG;12/2020;13.762;0;13.762;0;13.762;12.824;2;0;6.170;7.562;13.735;10.436;36.994;NA;37,20%;37,20%;37,20%;NA%;2,34%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;12/2020;NA;NA;NA;NA;7.667;34.763;0;NA;NA;NA;0;1.877;36.640;NA;NA%;NA%;20,93%;NA%;7,51%
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;12/2020;NA;NA;NA;NA;8.101;34.424;0;NA;NA;NA;0;1.718;36.142;NA;NA%;NA%;22,41%;NA%;6,62%
INTERCAM CORRETORA DE CÂMBIO LTDA.;34265629;n2;S4;I;2;SAO PAULO;SP;12/2020;6.531;0;6.531;0;6.531;6.119;179;0;0;921;1.100;28.614;35.833;NA;18,23%;18,23%;18,23%;NA%;13,74%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;32.714;33.599;0;NA;NA;NA;0;2.064;35.663;NA;NA%;NA%;91,73%;NA%;0,17%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL MARTINS - CRESOL PEDRA BRANCA;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;12/2020;NA;NA;NA;NA;10.285;33.810;0;NA;NA;NA;0;1.835;35.644;NA;NA%;NA%;28,85%;NA%;6,20%
SOLIDUS S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;68757681;n2;S4;I;2;PORTO ALEGRE;RS;12/2020;12.949;0;12.949;0;12.949;17.513;0;0;16;0;16;18.107;35.637;NA;36,34%;36,34%;36,34%;NA%;1,59%
CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380;n2;S4;I;2;PORTO ALEGRE;RS;12/2020;11.119;0;11.119;0;11.119;8.118;0;0;7;14.502;14.509;12.900;35.526;NA;31,30%;31,30%;31,30%;NA%;1,91%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;12/2020;NA;NA;NA;NA;10.396;33.172;0;NA;NA;NA;0;2.228;35.400;NA;NA%;NA%;29,37%;NA%;29,99%
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;24.040;31.608;0;NA;NA;NA;0;3.769;35.376;NA;NA%;NA%;67,96%;NA%;3,69%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;12/2020;NA;NA;NA;NA;7.416;32.317;0;NA;NA;NA;0;3.030;35.347;NA;NA%;NA%;20,98%;NA%;3,52%
COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE;3102185;b3S;S5;I;2;JOAO PESSOA;PB;12/2020;NA;NA;NA;NA;16.391;30.679;0;NA;NA;NA;0;4.297;34.977;NA;NA%;NA%;46,86%;NA%;15,03%
ECONOMISA COMPANHIA HIPOTECÁRIA.;17441197;n1;S5;I;2;BELO HORIZONTE;MG;12/2020;NA;NA;NA;NA;28.469;31.459;0;NA;NA;NA;0;3.285;34.743;NA;NA%;NA%;81,94%;NA%;1,85%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;12/2020;8.864;0;8.864;0;8.864;31.842;0;0;0;0;0;2.797;34.639;65.541;25,59%;25,59%;25,59%;13,52%;6,49%
COOPERATIVA DE CAPITAL E EMPRéSTIMO COOPERMULTICRED – COOPERMC;51010858;b3S;S5;I;2;GUARULHOS;SP;12/2020;NA;NA;NA;NA;40.747;32.604;0;NA;NA;NA;0;1.780;34.384;NA;NA%;NA%;118,50%;NA%;0,04%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5667301;b3S;S5;I;2;LENCOIS PAULISTA;SP;12/2020;NA;NA;NA;NA;15.098;31.944;0;NA;NA;NA;0;2.014;33.958;NA;NA%;NA%;44,46%;NA%;1,43%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;S5;I;2;SOROCABA;SP;12/2020;NA;NA;NA;NA;38.822;32.422;0;NA;NA;NA;0;1.379;33.801;NA;NA%;NA%;114,86%;NA%;0,12%
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;8.311;31.871;0;NA;NA;NA;0;1.894;33.765;NA;NA%;NA%;24,61%;NA%;8,67%
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;S5;I;2;CARIACICA;ES;12/2020;NA;NA;NA;NA;35.363;31.844;0;NA;NA;NA;0;1.644;33.488;NA;NA%;NA%;105,60%;NA%;0,03%
COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2020;6.927;0;6.927;0;6.927;848;15.390;0;0;0;15.390;17.077;33.314;NA;20,79%;20,79%;20,79%;NA%;1,41%
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2020;12.571;0;12.571;0;12.571;28.435;0;0;146;0;146;4.657;33.239;788.860;37,82%;37,82%;37,82%;1,59%;37,81%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7509426;b3S;S5;I;2;XANXERE;SC;12/2020;NA;NA;NA;NA;5.256;31.786;0;NA;NA;NA;0;1.414;33.200;NA;NA%;NA%;15,83%;NA%;8,67%
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2020;9.580;0;9.580;0;9.580;5.654;392;0;10.296;7.351;18.040;9.284;32.978;NA;29,05%;29,05%;29,05%;NA%;4,67%
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16944141;n2;S4;I;2;SAO PAULO;SP;12/2020;4.290;0;4.290;0;4.290;1.466;228;0;0;0;228;31.198;32.892;NA;13,04%;13,04%;13,04%;NA%;6,97%
COOPERATIVA DE CRÉDITO SICOOB COOPERBOM LTDA;74026998;b3S;S5;I;2;SALVADOR;BA;12/2020;NA;NA;NA;NA;15.806;27.408;0;NA;NA;NA;0;4.911;32.319;NA;NA%;NA%;48,91%;NA%;26,82%
COMPANHIA HIPOTECÁRIA PIRATINI - CHP;18282093;n1;S4;I;2;PORTO ALEGRE;RS;12/2020;5.284;0;5.284;0;5.284;23.353;0;0;0;0;0;8.750;32.103;NA;16,46%;16,46%;16,46%;NA%;1,42%
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;S5;I;2;SAO LUIS;MA;12/2020;NA;NA;NA;NA;15.415;28.359;0;NA;NA;NA;0;3.663;32.022;NA;NA%;NA%;48,14%;NA%;3,59%
AZIMUT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18684408;n2;S4;I;2;SAO PAULO;SP;12/2020;3.025;0;3.025;0;3.025;3.338;0;0;0;0;0;27.931;31.269;NA;9,67%;9,67%;9,67%;NA%;2,34%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2137018;b3S;S5;I;2;BOA VISTA;RR;12/2020;NA;NA;NA;NA;11.044;28.071;0;NA;NA;NA;0;2.774;30.845;NA;NA%;NA%;35,80%;NA%;13,67%
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;12/2020;NA;NA;NA;NA;16.446;23.835;0;NA;NA;NA;0;5.907;29.742;NA;NA%;NA%;55,29%;NA%;6,17%
VALOR SOCIEDADE DE CRÉDITO DIRETO S.A.;7799277;n1;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;18.000;22.409;0;NA;NA;NA;0;7.255;29.663;NA;NA%;NA%;60,68%;NA%;0,68%
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;S4;I;2;SAO PAULO;SP;12/2020;-1.049;0;-1.049;0;-1.049;11.956;0;0;507;3;510;16.737;29.202;NA;-3,59%;-3,59%;-3,59%;NA%;-23,29%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;S5;I;2;TEOFILO OTONI;MG;12/2020;NA;NA;NA;NA;8.656;26.663;0;NA;NA;NA;0;2.221;28.884;NA;NA%;NA%;29,97%;NA%;0,22%
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;S5;I;2;SAO FRANCISCO DE SALES;MG;12/2020;NA;NA;NA;NA;11.320;26.952;0;NA;NA;NA;0;1.924;28.876;NA;NA%;NA%;39,20%;NA%;3,38%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) – COOPINCOR;1997612;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;28.937;27.239;0;NA;NA;NA;0;1.328;28.567;NA;NA%;NA%;101,29%;NA%;0,15%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB SANTA;65560658;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;23.991;24.783;0;NA;NA;NA;0;3.730;28.513;NA;NA%;NA%;84,14%;NA%;2,68%
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;12/2020;NA;NA;NA;NA;14.117;26.391;0;NA;NA;NA;0;2.098;28.489;NA;NA%;NA%;49,55%;NA%;0,28%
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;S4;I;2;BELO HORIZONTE;MG;12/2020;24.828;0;24.828;0;24.828;17.872;0;0;0;0;0;9.886;27.757;NA;89,45%;89,45%;89,45%;NA%;0,14%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;12/2020;35.592;0;35.592;0;35.592;27.592;0;0;0;0;0;0;27.592;1.851.807;129,00%;129,00%;129,00%;1,92%;4,40%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;S5;I;2;AUREA;RS;12/2020;NA;NA;NA;NA;5.627;25.791;0;NA;NA;NA;0;1.695;27.487;NA;NA%;NA%;20,47%;NA%;5,24%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;S5;I;2;JACINTO MACHADO;SC;12/2020;NA;NA;NA;NA;3.842;26.041;0;NA;NA;NA;0;1.324;27.366;NA;NA%;NA%;14,04%;NA%;9,32%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;S5;I;2;SAO JOAO DO SUL;SC;12/2020;NA;NA;NA;NA;4.425;25.779;0;NA;NA;NA;0;1.418;27.198;NA;NA%;NA%;16,27%;NA%;11,02%
INTRADER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;15489568;n2;S4;I;2;SAO PAULO;SP;12/2020;2.718;0;2.718;0;2.718;3.921;0;0;31;5.410;5.441;17.523;26.885;NA;10,11%;10,11%;10,11%;NA%;12,63%
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;n2;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;5.803;298;9.167;NA;NA;NA;9.167;17.338;26.803;NA;NA%;NA%;21,65%;NA%;2,07%
FC FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36583700;n1;S4;I;2;SAO PAULO;SP;12/2020;21.969;0;21.969;0;21.969;4.678;0;0;0;0;0;21.714;26.392;NA;83,24%;83,24%;83,24%;NA%;8,97%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;12/2020;NA;NA;NA;NA;24.191;24.698;0;NA;NA;NA;0;1.628;26.326;NA;NA%;NA%;91,89%;NA%;8,23%
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;S5;I;2;GUAPE;MG;12/2020;NA;NA;NA;NA;6.025;24.315;0;NA;NA;NA;0;2.006;26.321;NA;NA%;NA%;22,89%;NA%;4,72%
CENTRAL DAS COOPERATIVAS DE CRÉDITO MÚTUO DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CECRESUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;12/2020;7.699;0;7.699;0;7.699;24.793;0;0;549;0;549;879;26.220;228.184;29,36%;29,36%;29,36%;3,37%;3,26%
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;n2;S4;I;2;RECIFE;PE;12/2020;3.256;0;3.256;0;3.256;783;7.345;0;0;0;7.345;17.933;26.061;NA;12,49%;12,49%;12,49%;NA%;3,04%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6078926;b3S;S5;I;2;CURITIBA;PR;12/2020;NA;NA;NA;NA;7.712;23.209;0;NA;NA;NA;0;2.577;25.786;NA;NA%;NA%;29,91%;NA%;1,86%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8850613;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2020;NA;NA;NA;NA;6.680;23.542;0;NA;NA;NA;0;2.240;25.782;NA;NA%;NA%;25,91%;NA%;10,88%
COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;b3S;S5;I;2;MONTES CLAROS;MG;12/2020;NA;NA;NA;NA;8.102;22.572;0;NA;NA;NA;0;2.988;25.560;NA;NA%;NA%;31,70%;NA%;11,17%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS - SICOOB COOPMOND;62795257;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;33.667;22.746;0;NA;NA;NA;0;2.784;25.530;NA;NA%;NA%;131,87%;NA%;0,56%
FIDD DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;37678915;n2;S4;I;2;SAO PAULO;SP;12/2020;586;0;586;0;586;499;0;0;0;0;0;24.899;25.398;NA;2,31%;2,31%;2,31%;NA%;61,79%
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;S5;I;2;CANOAS;RS;12/2020;NA;NA;NA;NA;15.854;24.130;0;NA;NA;NA;0;1.261;25.391;NA;NA%;NA%;62,44%;NA%;5,82%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL – SICREDI COOPERUCS;4525997;b3S;S4;I;2;CAXIAS DO SUL;RS;12/2020;8.316;0;8.316;0;8.316;24.271;0;0;9;0;9;617;24.897;40.571;33,40%;33,40%;33,40%;20,50%;2,52%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;S5;I;2;CRIXAS;GO;12/2020;NA;NA;NA;NA;10.449;22.521;0;NA;NA;NA;0;2.216;24.737;NA;NA%;NA%;42,24%;NA%;15,58%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;S5;I;2;PRAIA GRANDE;SP;12/2020;NA;NA;NA;NA;8.131;21.977;0;NA;NA;NA;0;2.725;24.702;NA;NA%;NA%;32,92%;NA%;5,96%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TREZE DE MAIO - CRESOL TREZE DE MAIO;9330158;b3S;S5;I;2;TREZE DE MAIO;SC;12/2020;NA;NA;NA;NA;4.006;23.113;0;NA;NA;NA;0;1.546;24.659;NA;NA%;NA%;16,24%;NA%;9,35%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE - CREDISIS OESTE;4985665;b3S;S5;I;2;ESPIGAO D'OESTE;RO;12/2020;NA;NA;NA;NA;10.388;22.264;0;NA;NA;NA;0;2.365;24.628;NA;NA%;NA%;42,18%;NA%;2,17%
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;S4;I;2;SAO PAULO;SP;12/2020;2.073;0;2.073;0;2.073;1.407;141;0;0;0;141;22.920;24.469;NA;8,47%;8,47%;8,47%;NA%;11,87%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8647473;b3S;S5;I;2;CORONEL FREITAS;SC;12/2020;NA;NA;NA;NA;3.995;23.076;0;NA;NA;NA;0;1.112;24.189;NA;NA%;NA%;16,52%;NA%;6,93%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON - COOPERICSSON;48718183;b3S;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;24.360;22.707;0;NA;NA;NA;0;994;23.701;NA;NA%;NA%;102,78%;NA%;0,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18140913;b3S;S5;I;2;ARAXA;MG;12/2020;NA;NA;NA;NA;25.778;21.658;0;NA;NA;NA;0;1.815;23.472;NA;NA%;NA%;109,82%;NA%;0,05%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;S5;I;2;UBERABA;MG;12/2020;NA;NA;NA;NA;10.223;21.009;0;NA;NA;NA;0;2.406;23.415;NA;NA%;NA%;43,66%;NA%;7,88%
COOPERATIVA DE CRÉDITO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;b3S;S5;I;2;PIMENTA;MG;12/2020;NA;NA;NA;NA;5.842;21.651;0;NA;NA;NA;0;1.662;23.313;NA;NA%;NA%;25,06%;NA%;4,36%
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS;12272183;b3S;S5;I;2;MACEIO;AL;12/2020;NA;NA;NA;NA;18.874;22.443;0;NA;NA;NA;0;859;23.302;NA;NA%;NA%;80,99%;NA%;3,28%
HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;7253654;n2;S4;I;2;SAO PAULO;SP;12/2020;11.610;0;11.610;0;11.610;8.607;0;0;0;0;0;13.841;22.448;NA;51,72%;51,72%;51,72%;NA%;2,74%
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44746352;b3S;S5;I;2;BARRA BONITA;SP;12/2020;NA;NA;NA;NA;17.064;21.772;0;NA;NA;NA;0;666;22.438;NA;NA%;NA%;76,05%;NA%;0,70%
GET MONEY CORRETORA DE CÂMBIO S.A.;10853017;n2;S5;I;2;SAO PAULO;SP;12/2020;NA;NA;NA;NA;6.310;1.747;4.748;NA;NA;NA;4.748;15.940;22.435;NA;NA%;NA%;28,13%;NA%;2,28%
COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS;8143326;b3S;S5;I;2;SAO LUIS;MA;12/2020;NA;NA;NA;NA;4.422;20.135;0;NA;NA;NA;0;2.031;22.166;NA;NA%;NA%;19,95%;NA%;2,44%
COOPERATIVA DE CRÉDITO MÚTUO DOS MICROS E PEQUENOS EMPRESÁRIOS E MICROEMPREENDEDORES DE SÃO CARLOS - SICOOB CREDIACISC;7669921;b3S;S5;I;2;SAO CARLOS;SP;12/2020;NA;NA;NA;NA;3.712;20.221;0;NA;NA;NA;0;1.928;22.149;NA;NA%;NA%;16,76%;NA%;4,23%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GUARACIABA - CRESOL GUARACIABA;5400634;b3S;S5;I;2;GUARACIABA;SC;12/2020;NA;NA;NA;NA;4.028;20.668;0;NA;NA;NA;0;1.387;22.055;NA;NA%;NA%;18,26%;NA%;8,46%
COOPERATIVA DE CRÉDITO MÚTUO DOS MICRO E PEQUENOS EMPRESÁRIOS E MICROEMPREENDEDORES DO GRANDE ABC - SICOOB GRANDE ABC.;7946216;b3S;S5;I;2;SANTO ANDRE;SP;12/2020;NA;NA;NA;NA;4.624;20.084;0;NA;NA;NA;0;1.901;21.985;NA;NA%;NA%;21,03%;NA%;10,10%
