Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;12/2015;54.166;0;54.166;0;54.166;220.101;NA;NA;NA;NA;NA;NA;220.101;0;24,61%;24,61%;24,61%;NI%;11,83%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;12/2015;41.885;0;41.885;0;41.885;218.542;NA;NA;NA;NA;NA;NA;218.542;0;19,17%;19,17%;19,17%;NI%;3,01%
BR PARTNERS;51822;b2;;C;2;SAO PAULO;SP;12/2015;135.587;0;135.587;0;135.587;99.766;3.717;0;67.517;191;71.425;47.169;218.361;0;62,09%;62,09%;62,09%;NI%;0,00%
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;12/2015;29.314;0;29.314;0;29.314;147.684;0;0;0;0;0;70.485;218.169;0;13,44%;13,44%;13,44%;NI%;0,00%
MÁXIMA;50201;b1;;C;2;RIO DE JANEIRO;RJ;12/2015;24.576;0;24.576;0;24.576;196.053;2.661;0;16.587;2.844;22.092;0;218.145;0;11,27%;11,27%;11,27%;NI%;0,00%
BANCO DE LA NACION ARGENTINA;33042151;b1;;I;3;SAO PAULO;SP;12/2015;34.758;0;34.758;0;34.758;160.561;49.264;0;0;0;49.264;6.946;216.772;0;16,03%;16,03%;16,03%;NI%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;12/2015;34.561;0;34.561;0;34.561;214.941;NA;NA;NA;NA;NA;NA;214.941;0;16,08%;16,08%;16,08%;NI%;15,75%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DO RIO DE JANEIRO - SICREDI RIO;72128440;b3S;;I;2;RIO DE JANEIRO;RJ;12/2015;68.421;0;68.421;0;68.421;214.842;NA;NA;NA;NA;NA;NA;214.842;0;31,85%;31,85%;31,85%;NI%;26,19%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;12/2015;31.485;0;31.485;0;31.485;200.394;0;0;0;0;0;9.747;210.141;304.504;14,98%;14,98%;14,98%;10,34%;20,75%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;12/2015;35.600;0;35.600;0;35.600;210.076;NA;NA;NA;NA;NA;NA;210.076;0;16,95%;16,95%;16,95%;NI%;8,04%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;12/2015;62.578;0;62.578;0;62.578;207.914;NA;NA;NA;NA;NA;NA;207.914;0;30,10%;30,10%;30,10%;NI%;8,28%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;12/2015;124.347;0;124.347;0;124.347;207.602;NA;NA;NA;NA;NA;NA;207.602;0;59,90%;59,90%;59,90%;NI%;0,08%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;12/2015;56.141;0;56.141;1.772;57.913;206.926;NA;NA;NA;NA;NA;NA;206.926;0;27,13%;27,13%;27,99%;NI%;7,50%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;12/2015;52.103;0;52.103;0;52.103;188.979;0;0;0;0;0;17.266;206.245;262.594;25,26%;25,26%;25,26%;19,84%;1,31%
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;12/2015;36.976;0;36.976;0;36.976;189.558;0;0;10.943;0;10.943;5.648;206.149;1.016.325;17,94%;17,94%;17,94%;3,64%;8,33%
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;12/2015;27.999;0;27.999;0;27.999;205.635;NA;NA;NA;NA;NA;NA;205.635;0;13,62%;13,62%;13,62%;NI%;19,81%
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;;I;2;SANTOS;SP;12/2015;56.506;0;56.506;0;56.506;160.535;0;0;24.389;0;24.389;19.089;204.012;0;27,70%;27,70%;27,70%;NI%;0,07%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;12/2015;252.805;0;252.805;0;252.805;203.777;NA;NA;NA;NA;NA;NA;203.777;0;124,06%;124,06%;124,06%;NI%;0,62%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;12/2015;81.550;0;81.550;0;81.550;203.440;NA;NA;NA;NA;NA;NA;203.440;0;40,09%;40,09%;40,09%;NI%;14,13%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR, DOS SERVIDORES PÚBLICOS FEDERAIS E DOS EMPRESÁRIOS DO ESTADO DE ALAGOAS - UNICRED ALAGOAS;41180092;b3S;;I;2;MACEIO;AL;12/2015;119.613;0;119.613;0;119.613;202.088;NA;NA;NA;NA;NA;NA;202.088;0;59,19%;59,19%;59,19%;NI%;0,56%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;12/2015;29.808;0;29.808;3.759;33.567;182.152;0;0;0;0;0;17.468;199.620;321.063;14,93%;14,93%;16,82%;9,28%;20,74%
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;12/2015;70.309;0;70.309;0;70.309;180.525;0;0;1.380;0;1.380;17.522;199.427;1.121.523;35,26%;35,26%;35,26%;6,27%;3,78%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;12/2015;56.750;0;56.750;0;56.750;182.252;502;0;0;0;502;15.024;197.777;245.319;28,69%;28,69%;28,69%;23,13%;8,98%
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DE SÃO PAULO - UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;12/2015;26.927;0;26.927;0;26.927;186.967;72;33;6.633;29;6.767;3.836;197.571;794.268;13,63%;13,63%;13,63%;3,39%;1,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;12/2015;54.049;0;54.049;0;54.049;162.315;0;0;0;0;0;33.641;195.955;250.564;27,58%;27,58%;27,58%;21,57%;4,82%
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;;I;2;CURITIBA;PR;12/2015;31.348;0;31.348;0;31.348;169.031;0;0;5.536;0;5.536;20.316;194.884;0;16,09%;16,09%;16,09%;NI%;3,82%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;12/2015;61.517;0;61.517;0;61.517;193.852;NA;NA;NA;NA;NA;NA;193.852;0;31,73%;31,73%;31,73%;NI%;8,14%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;12/2015;41.409;0;41.409;0;41.409;188.992;NA;NA;NA;NA;NA;NA;188.992;0;21,91%;21,91%;21,91%;NI%;16,06%
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;;I;3;BARUERI;SP;12/2015;31.279;0;31.279;2.853;34.132;97.290;13.571;0;32.664;0;46.235;43.575;187.100;0;16,72%;16,72%;18,24%;NI%;1,69%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;12/2015;43.925;0;43.925;0;43.925;186.659;NA;NA;NA;NA;NA;NA;186.659;0;23,53%;23,53%;23,53%;NI%;9,14%
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;n2;;I;3;RIO DE JANEIRO;RJ;12/2015;54.501;0;54.501;0;54.501;32.805;719;0;66;0;785;152.921;186.512;0;29,22%;29,22%;29,22%;NI%;9,87%
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;12/2015;135.719;0;135.719;0;135.719;23.201;119.399;0;0;0;119.399;43.524;186.125;0;72,92%;72,92%;72,92%;NI%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;12/2015;42.022;0;42.022;0;42.022;185.651;NA;NA;NA;NA;NA;NA;185.651;0;22,63%;22,63%;22,63%;NI%;4,62%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;12/2015;38.291;0;38.291;0;38.291;183.210;NA;NA;NA;NA;NA;NA;183.210;0;20,90%;20,90%;20,90%;NI%;16,91%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;12/2015;41.688;0;41.688;0;41.688;182.040;NA;NA;NA;NA;NA;NA;182.040;0;22,90%;22,90%;22,90%;NI%;6,29%
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;12/2015;58.065;0;58.065;0;58.065;123.673;0;0;0;0;0;58.352;182.025;0;31,90%;31,90%;31,90%;NI%;2,97%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;12/2015;55.157;0;55.157;0;55.157;181.930;NA;NA;NA;NA;NA;NA;181.930;0;30,32%;30,32%;30,32%;NI%;8,33%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;12/2015;41.916;0;41.916;0;41.916;180.979;NA;NA;NA;NA;NA;NA;180.979;0;23,16%;23,16%;23,16%;NI%;5,66%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;12/2015;26.485;0;26.485;0;26.485;178.380;NA;NA;NA;NA;NA;NA;178.380;0;14,85%;14,85%;14,85%;NI%;5,30%
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;12/2015;107.573;0;107.573;0;107.573;51.003;2.692;0;0;0;2.692;123.860;177.554;0;60,59%;60,59%;60,59%;NI%;4,43%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;12/2015;34.706;0;34.706;0;34.706;176.383;NA;NA;NA;NA;NA;NA;176.383;0;19,68%;19,68%;19,68%;NI%;7,66%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;12/2015;31.419;0;31.419;0;31.419;175.963;NA;NA;NA;NA;NA;NA;175.963;0;17,86%;17,86%;17,86%;NI%;8,05%
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;12/2015;21.135;0;21.135;0;21.135;155.029;0;0;0;0;0;15.276;170.305;0;12,41%;12,41%;12,41%;NI%;7,41%
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;12/2015;36.396;0;36.396;0;36.396;167.822;NA;NA;NA;NA;NA;NA;167.822;0;21,69%;21,69%;21,69%;NI%;29,91%
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;12/2015;57.854;0;57.854;0;57.854;165.454;NA;NA;NA;NA;NA;NA;165.454;0;34,97%;34,97%;34,97%;NI%;3,13%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;12/2015;53.396;0;53.396;0;53.396;162.841;NA;NA;NA;NA;NA;NA;162.841;0;32,79%;32,79%;32,79%;NI%;2,93%
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;12/2015;54.920;0;54.920;0;54.920;162.796;NA;NA;NA;NA;NA;NA;162.796;0;33,74%;33,74%;33,74%;NI%;0,57%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;12/2015;31.833;0;31.833;0;31.833;160.898;NA;NA;NA;NA;NA;NA;160.898;0;19,78%;19,78%;19,78%;NI%;22,15%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;12/2015;26.641;0;26.641;0;26.641;154.069;0;0;0;0;0;6.503;160.572;236.490;16,59%;16,59%;16,59%;11,27%;25,05%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;12/2015;57.532;0;57.532;0;57.532;131.511;0;0;0;0;0;27.163;158.674;374.018;36,26%;36,26%;36,26%;15,38%;4,81%
SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32206435;n2;;I;3;SAO PAULO;SP;12/2015;44.038;0;44.038;0;44.038;90.145;0;0;0;0;0;67.788;157.932;0;27,88%;27,88%;27,88%;NI%;19,17%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;12/2015;26.329;0;26.329;0;26.329;156.341;NA;NA;NA;NA;NA;NA;156.341;0;16,84%;16,84%;16,84%;NI%;5,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;12/2015;23.635;0;23.635;0;23.635;154.738;NA;NA;NA;NA;NA;NA;154.738;0;15,27%;15,27%;15,27%;NI%;4,43%
WESTERN UNION;51767;b1;;C;3;SAO PAULO;SP;12/2015;95.280;0;95.280;0;95.280;54.759;36.075;0;453;0;36.527;63.142;154.428;0;61,70%;61,70%;61,70%;NI%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;12/2015;60.115;0;60.115;0;60.115;154.292;NA;NA;NA;NA;NA;NA;154.292;0;38,96%;38,96%;38,96%;NI%;4,66%
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;12/2015;31.525;0;31.525;0;31.525;154.279;NA;NA;NA;NA;NA;NA;154.279;0;20,43%;20,43%;20,43%;NI%;8,23%
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;12/2015;43.383;0;43.383;0;43.383;153.544;NA;NA;NA;NA;NA;NA;153.544;0;28,25%;28,25%;28,25%;NI%;7,77%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;12/2015;29.709;0;29.709;0;29.709;153.063;NA;NA;NA;NA;NA;NA;153.063;0;19,41%;19,41%;19,41%;NI%;11,95%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;12/2015;93.054;0;93.054;0;93.054;152.799;NA;NA;NA;NA;NA;NA;152.799;0;60,90%;60,90%;60,90%;NI%;3,76%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;12/2015;28.409;0;28.409;0;28.409;151.843;NA;NA;NA;NA;NA;NA;151.843;0;18,71%;18,71%;18,71%;NI%;9,92%
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;12/2015;43.102;0;43.102;0;43.102;150.726;NA;NA;NA;NA;NA;NA;150.726;0;28,60%;28,60%;28,60%;NI%;3,58%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;12/2015;22.344;0;22.344;1.772;24.116;138.355;0;0;0;0;0;7.645;146.000;214.206;15,30%;15,30%;16,52%;10,43%;17,20%
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;12/2015;40.804;0;40.804;0;40.804;145.864;NA;NA;NA;NA;NA;NA;145.864;0;27,97%;27,97%;27,97%;NI%;12,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;12/2015;33.612;0;33.612;0;33.612;144.456;NA;NA;NA;NA;NA;NA;144.456;0;23,27%;23,27%;23,27%;NI%;15,63%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;12/2015;34.249;0;34.249;0;34.249;143.181;NA;NA;NA;NA;NA;NA;143.181;0;23,92%;23,92%;23,92%;NI%;20,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;12/2015;40.040;0;40.040;0;40.040;142.805;NA;NA;NA;NA;NA;NA;142.805;0;28,04%;28,04%;28,04%;NI%;10,52%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;12/2015;20.650;0;20.650;0;20.650;142.306;NA;NA;NA;NA;NA;NA;142.306;0;14,51%;14,51%;14,51%;NI%;4,74%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;12/2015;29.349;0;29.349;0;29.349;141.101;NA;NA;NA;NA;NA;NA;141.101;0;20,80%;20,80%;20,80%;NI%;8,53%
ANDBANK;51949;b1;;C;3;SAO PAULO;SP;12/2015;52.071;0;52.071;0;52.071;100.664;0;0;27.906;3.262;31.168;9.078;140.910;0;36,95%;36,95%;36,95%;NI%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;12/2015;28.940;0;28.940;1.772;30.712;128.477;0;0;0;0;0;12.380;140.857;167.718;20,55%;20,55%;21,80%;17,26%;20,39%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;12/2015;52.447;0;52.447;0;52.447;140.343;NA;NA;NA;NA;NA;NA;140.343;0;37,37%;37,37%;37,37%;NI%;4,48%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;12/2015;41.757;0;41.757;0;41.757;139.821;NA;NA;NA;NA;NA;NA;139.821;0;29,86%;29,86%;29,86%;NI%;4,30%
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;12/2015;32.003;0;32.003;0;32.003;138.282;NA;NA;NA;NA;NA;NA;138.282;0;23,14%;23,14%;23,14%;NI%;10,40%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;12/2015;33.435;0;33.435;0;33.435;138.184;NA;NA;NA;NA;NA;NA;138.184;0;24,20%;24,20%;24,20%;NI%;5,81%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;12/2015;90.604;0;90.604;0;90.604;138.045;NA;NA;NA;NA;NA;NA;138.045;0;65,63%;65,63%;65,63%;NI%;1,04%
VIC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;14388516;n2;;I;2;RIO DE JANEIRO;RJ;12/2015;52.813;0;52.813;0;52.813;5.973;0;0;0;79.306;79.306;51.916;137.195;0;38,49%;38,49%;38,49%;NI%;0,02%
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;12/2015;104.600;0;104.600;0;104.600;124.129;0;0;0;0;0;11.893;136.022;0;76,90%;76,90%;76,90%;NI%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;12/2015;43.001;0;43.001;0;43.001;135.444;NA;NA;NA;NA;NA;NA;135.444;0;31,75%;31,75%;31,75%;NI%;15,69%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;12/2015;44.589;0;44.589;0;44.589;135.289;NA;NA;NA;NA;NA;NA;135.289;0;32,96%;32,96%;32,96%;NI%;5,43%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;12/2015;43.142;0;43.142;0;43.142;135.143;NA;NA;NA;NA;NA;NA;135.143;0;31,92%;31,92%;31,92%;NI%;4,93%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;12/2015;29.239;0;29.239;0;29.239;134.325;NA;NA;NA;NA;NA;NA;134.325;0;21,77%;21,77%;21,77%;NI%;38,05%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;12/2015;42.683;0;42.683;0;42.683;133.737;NA;NA;NA;NA;NA;NA;133.737;0;31,92%;31,92%;31,92%;NI%;7,35%
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;12/2015;36.316;0;36.316;0;36.316;132.874;NA;NA;NA;NA;NA;NA;132.874;0;27,33%;27,33%;27,33%;NI%;15,22%
