Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;S5;I;2;APIUNA;SC;03/2021;NA;NA;NA;NA;12.131;62.152;0;NA;NA;NA;0;2.390;64.542;NA;NA%;NA%;18,80%;NA%;20,18%
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;03/2021;NA;NA;NA;NA;11.083;59.735;0;NA;NA;NA;0;3.036;62.771;NA;NA%;NA%;17,66%;NA%;8,66%
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2021;NA;NA;NA;NA;19.610;50.093;0;NA;NA;NA;0;12.023;62.116;NA;NA%;NA%;31,57%;NA%;8,48%
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;03/2021;NA;NA;NA;NA;26.099;54.432;0;NA;NA;NA;0;6.882;61.313;NA;NA%;NA%;42,57%;NA%;22,93%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;03/2021;NA;NA;NA;NA;12.053;58.710;0;NA;NA;NA;0;2.494;61.205;NA;NA%;NA%;19,69%;NA%;6,57%
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;03/2021;NA;NA;NA;NA;12.640;57.643;0;NA;NA;NA;0;3.490;61.134;NA;NA%;NA%;20,68%;NA%;18,24%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2021;NA;NA;NA;NA;11.214;55.484;0;NA;NA;NA;0;4.263;59.746;NA;NA%;NA%;18,77%;NA%;9,42%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;03/2021;NA;NA;NA;NA;18.599;54.264;0;NA;NA;NA;0;5.144;59.408;NA;NA%;NA%;31,31%;NA%;10,74%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;03/2021;NA;NA;NA;NA;14.089;55.230;0;NA;NA;NA;0;4.161;59.392;NA;NA%;NA%;23,72%;NA%;3,79%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;03/2021;NA;NA;NA;NA;14.000;54.365;0;NA;NA;NA;0;4.531;58.896;NA;NA%;NA%;23,77%;NA%;4,93%
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;03/2021;NA;NA;NA;NA;9.979;55.457;0;NA;NA;NA;0;3.407;58.863;NA;NA%;NA%;16,95%;NA%;8,54%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;03/2021;NA;NA;NA;NA;11.096;54.206;0;NA;NA;NA;0;3.976;58.181;NA;NA%;NA%;19,07%;NA%;11,51%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2021;68.574;0;68.574;0;68.574;57.553;22;18;186;16;241;0;57.794;3.857.373;118,65%;118,65%;118,65%;1,78%;2,58%
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;S5;I;2;ARAUCARIA;PR;03/2021;NA;NA;NA;NA;63.438;53.700;0;NA;NA;NA;0;3.749;57.449;NA;NA%;NA%;110,42%;NA%;0,00%
AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A. PIAUÍ FOMENTO;11836226;n1;S4;I;1;TERESINA;PI;03/2021;17.252;0;17.252;0;17.252;54.197;0;0;0;0;0;3.198;57.395;NA;30,06%;30,06%;30,06%;NA%;0,35%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;03/2021;NA;NA;NA;NA;8.783;55.020;0;NA;NA;NA;0;2.352;57.372;NA;NA%;NA%;15,31%;NA%;17,54%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;03/2021;NA;NA;NA;NA;61.104;53.594;0;NA;NA;NA;0;3.422;57.016;NA;NA%;NA%;107,17%;NA%;0,38%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;03/2021;NA;NA;NA;NA;16.073;51.516;0;NA;NA;NA;0;4.945;56.462;NA;NA%;NA%;28,47%;NA%;17,35%
COOPERATIVA DE CREDITO POTIGUAR – SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;03/2021;NA;NA;NA;NA;14.159;51.973;0;NA;NA;NA;0;4.341;56.314;NA;NA%;NA%;25,14%;NA%;8,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;03/2021;NA;NA;NA;NA;59.890;53.904;0;NA;NA;NA;0;2.195;56.099;NA;NA%;NA%;106,76%;NA%;0,05%
AGÊNCIA DE FOMENTO DE ALAGOAS S.A.;10769660;n1;S4;I;1;MACEIO;AL;03/2021;26.631;0;26.631;0;26.631;50.473;0;0;0;0;0;5.602;56.074;NA;47,49%;47,49%;47,49%;NA%;9,69%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;03/2021;NA;NA;NA;NA;10.755;52.492;0;NA;NA;NA;0;3.255;55.747;NA;NA%;NA%;19,29%;NA%;3,16%
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;03/2021;NA;NA;NA;NA;11.377;52.516;0;NA;NA;NA;0;3.132;55.648;NA;NA%;NA%;20,44%;NA%;17,15%
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;03/2021;NA;NA;NA;NA;11.317;50.383;0;NA;NA;NA;0;5.230;55.613;NA;NA%;NA%;20,35%;NA%;21,89%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;03/2021;NA;NA;NA;NA;14.847;51.888;0;NA;NA;NA;0;3.473;55.361;NA;NA%;NA%;26,82%;NA%;14,65%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;S5;I;2;TIRADENTES DO SUL;RS;03/2021;NA;NA;NA;NA;5.485;53.022;0;NA;NA;NA;0;1.694;54.716;NA;NA%;NA%;10,02%;NA%;17,98%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;03/2021;NA;NA;NA;NA;50.144;52.615;0;NA;NA;NA;0;2.057;54.672;NA;NA%;NA%;91,72%;NA%;0,23%
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;03/2021;NA;NA;NA;NA;14.699;50.936;0;NA;NA;NA;0;3.623;54.558;NA;NA%;NA%;26,94%;NA%;7,26%
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;03/2021;NA;NA;NA;NA;12.116;50.626;0;NA;NA;NA;0;3.413;54.039;NA;NA%;NA%;22,42%;NA%;5,92%
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;03/2021;NA;NA;NA;NA;8.800;51.532;0;NA;NA;NA;0;2.490;54.022;NA;NA%;NA%;16,29%;NA%;6,42%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;03/2021;NA;NA;NA;NA;17.058;48.093;0;NA;NA;NA;0;5.909;54.002;NA;NA%;NA%;31,59%;NA%;9,26%
H.COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1788147;n2;S4;I;2;SAO PAULO;SP;03/2021;12.207;0;12.207;0;12.207;20.087;394;0;15;0;409;32.882;53.378;NA;22,87%;22,87%;22,87%;NA%;5,94%
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;03/2021;NA;NA;NA;NA;10.299;50.197;0;NA;NA;NA;0;3.146;53.342;NA;NA%;NA%;19,31%;NA%;19,06%
TREVISO CORRETORA DE CÂMBIO S.A.;2992317;n2;S4;I;2;SAO PAULO;SP;03/2021;5.354;0;5.354;0;5.354;5.079;3.213;0;19;0;3.232;44.991;53.303;NA;10,04%;10,04%;10,04%;NA%;9,95%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;03/2021;NA;NA;NA;NA;11.266;49.857;0;NA;NA;NA;0;3.394;53.251;NA;NA%;NA%;21,16%;NA%;10,27%
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;03/2021;NA;NA;NA;NA;8.378;50.402;0;NA;NA;NA;0;2.172;52.575;NA;NA%;NA%;15,94%;NA%;6,05%
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;03/2021;NA;NA;NA;NA;15.972;47.972;0;NA;NA;NA;0;4.565;52.537;NA;NA%;NA%;30,40%;NA%;3,38%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;03/2021;NA;NA;NA;NA;22.022;50.580;0;NA;NA;NA;0;1.957;52.536;NA;NA%;NA%;41,92%;NA%;2,57%
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;03/2021;NA;NA;NA;NA;27.743;45.991;0;NA;NA;NA;0;6.149;52.140;NA;NA%;NA%;53,21%;NA%;7,89%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;03/2021;NA;NA;NA;NA;7.155;44.950;0;NA;NA;NA;0;7.062;52.012;NA;NA%;NA%;13,76%;NA%;8,04%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;03/2021;NA;NA;NA;NA;33.954;48.062;0;NA;NA;NA;0;3.921;51.983;NA;NA%;NA%;65,32%;NA%;1,38%
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;03/2021;NA;NA;NA;NA;15.328;48.471;0;NA;NA;NA;0;3.278;51.750;NA;NA%;NA%;29,62%;NA%;23,16%
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;03/2021;NA;NA;NA;NA;27.021;48.241;0;NA;NA;NA;0;3.135;51.376;NA;NA%;NA%;52,59%;NA%;4,21%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;03/2021;NA;NA;NA;NA;11.057;48.557;0;NA;NA;NA;0;2.633;51.190;NA;NA%;NA%;21,60%;NA%;20,28%
VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;22610500;n2;S4;I;2;SAO PAULO;SP;03/2021;8.979;0;8.979;0;8.979;12.962;0;0;0;0;0;38.116;51.078;NA;17,58%;17,58%;17,58%;NA%;15,32%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;03/2021;NA;NA;NA;NA;22.984;44.628;0;NA;NA;NA;0;6.265;50.893;NA;NA%;NA%;45,16%;NA%;2,95%
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;03/2021;NA;NA;NA;NA;13.560;49.604;0;NA;NA;NA;0;857;50.462;NA;NA%;NA%;26,87%;NA%;0,49%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;S5;I;2;MARCELINO RAMOS;RS;03/2021;NA;NA;NA;NA;6.183;48.480;0;NA;NA;NA;0;1.500;49.980;NA;NA%;NA%;12,37%;NA%;11,35%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;03/2021;NA;NA;NA;NA;32.591;43.404;0;NA;NA;NA;0;6.159;49.563;NA;NA%;NA%;65,76%;NA%;4,21%
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;03/2021;NA;NA;NA;NA;9.899;46.896;0;NA;NA;NA;0;2.017;48.913;NA;NA%;NA%;20,24%;NA%;9,12%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;03/2021;NA;NA;NA;NA;10.619;44.437;0;NA;NA;NA;0;4.364;48.801;NA;NA%;NA%;21,76%;NA%;10,81%
TORO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;29162769;n2;S4;I;2;BELO HORIZONTE;MG;03/2021;12.331;0;12.331;0;12.331;15.928;0;0;40;0;40;32.121;48.090;NA;25,64%;25,64%;25,64%;NA%;1,92%
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;03/2021;NA;NA;NA;NA;8.606;44.160;0;NA;NA;NA;0;3.841;48.002;NA;NA%;NA%;17,93%;NA%;4,89%
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;S5;I;2;SANTOS;SP;03/2021;NA;NA;NA;NA;46.624;45.316;0;NA;NA;NA;0;2.581;47.897;NA;NA%;NA%;97,34%;NA%;0,11%
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;03/2021;NA;NA;NA;NA;16.233;44.399;0;NA;NA;NA;0;3.458;47.857;NA;NA%;NA%;33,92%;NA%;4,17%
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;03/2021;NA;NA;NA;NA;8.922;45.086;0;NA;NA;NA;0;2.427;47.513;NA;NA%;NA%;18,78%;NA%;6,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;03/2021;NA;NA;NA;NA;25.736;42.848;0;NA;NA;NA;0;4.527;47.375;NA;NA%;NA%;54,32%;NA%;1,43%
SIMPALA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;34991938;n1;S4;I;2;PORTO ALEGRE;RS;03/2021;7.962;0;7.962;0;7.962;34.749;0;0;0;0;0;12.557;47.305;NA;16,83%;16,83%;16,83%;NA%;10,29%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IRINEÓPOLIS - CRESOL IRINEÓPOLIS;9433005;b3S;S5;I;2;IRINEOPOLIS;SC;03/2021;NA;NA;NA;NA;6.900;44.584;0;NA;NA;NA;0;2.290;46.874;NA;NA%;NA%;14,72%;NA%;38,14%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA – SICREDI POL RS/SC;3000142;b3S;S4;I;2;PORTO ALEGRE;RS;03/2021;7.014;0;7.014;0;7.014;46.368;0;0;7;0;7;100;46.475;60.569;15,09%;15,09%;15,09%;11,58%;5,47%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;03/2021;NA;NA;NA;NA;8.645;42.592;0;NA;NA;NA;0;3.685;46.277;NA;NA%;NA%;18,68%;NA%;23,32%
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;n1;S5;I;2;FLORIANOPOLIS;SC;03/2021;NA;NA;NA;NA;7.081;41.885;0;NA;NA;NA;0;4.136;46.021;NA;NA%;NA%;15,39%;NA%;5,77%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;S5;I;2;JOACABA;SC;03/2021;NA;NA;NA;NA;12.780;44.936;0;NA;NA;NA;0;547;45.483;NA;NA%;NA%;28,10%;NA%;0,01%
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;03/2021;NA;NA;NA;NA;13.254;40.381;0;NA;NA;NA;0;5.016;45.397;NA;NA%;NA%;29,20%;NA%;12,85%
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;S4;I;2;SAO PAULO;SP;03/2021;13.819;0;13.819;0;13.819;14.388;0;0;8;25.859;25.867;4.907;45.162;NA;30,60%;30,60%;30,60%;NA%;4,12%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S4;I;2;CURITIBA;PR;03/2021;16.226;0;16.226;0;16.226;44.029;0;0;51;0;51;1.068;45.147;140.394;35,94%;35,94%;35,94%;11,56%;1,02%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;03/2021;NA;NA;NA;NA;37.686;39.554;0;NA;NA;NA;0;5.069;44.623;NA;NA%;NA%;84,45%;NA%;25,47%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;03/2021;9.019;0;9.019;0;9.019;41.700;0;0;21;0;21;2.618;44.339;64.639;20,34%;20,34%;20,34%;13,95%;30,42%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;03/2021;NA;NA;NA;NA;7.424;41.006;0;NA;NA;NA;0;3.280;44.286;NA;NA%;NA%;16,76%;NA%;41,14%
LEROSA S.A. CORRETORA DE VALORES E CAMBIO;61973863;n2;S4;I;2;SAO PAULO;SP;03/2021;860;0;860;0;860;1.830;29;0;21;10.392;10.442;31.756;44.028;NA;1,95%;1,95%;1,95%;NA%;76,79%
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO MAGISTRADOS MEMBROS SERVIDORES PODER JUDICIÁRIO MINISTÉRIO PÚBLICO DEFENSORIA PÚBLICA PGE PGM  POLÍCIA JUDICIÁRIA OFICIAIS REGISTRADORES CEARÁ SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;03/2021;NA;NA;NA;NA;11.197;40.577;0;NA;NA;NA;0;3.434;44.011;NA;NA%;NA%;25,44%;NA%;2,13%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ITABUNA;BA;03/2021;NA;NA;NA;NA;31.597;39.229;0;NA;NA;NA;0;4.764;43.993;NA;NA%;NA%;71,82%;NA%;17,74%
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;03/2021;NA;NA;NA;NA;15.895;40.165;0;NA;NA;NA;0;3.822;43.987;NA;NA%;NA%;36,13%;NA%;3,10%
GOLCRED S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7631026;n1;S4;I;2;SAO JOSE;SC;03/2021;13.817;0;13.817;0;13.817;12.657;0;0;0;0;0;31.020;43.677;NA;31,63%;31,63%;31,63%;NA%;0,47%
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;03/2021;NA;NA;NA;NA;8.540;41.532;0;NA;NA;NA;0;2.036;43.567;NA;NA%;NA%;19,60%;NA%;6,72%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS EMPRESAS, EMPREGADOS E PRESTADORES DE SERVIÇO DAS METALÚRGICAS, SIDERÚRGICAS E INDUSTRIAIS – SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;03/2021;NA;NA;NA;NA;18.981;39.690;0;NA;NA;NA;0;3.701;43.391;NA;NA%;NA%;43,74%;NA%;12,90%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5220232;b3S;S5;I;2;SANTA MARIA;RS;03/2021;NA;NA;NA;NA;5.672;40.907;0;NA;NA;NA;0;2.064;42.971;NA;NA%;NA%;13,20%;NA%;31,58%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;03/2021;NA;NA;NA;NA;9.270;40.790;0;NA;NA;NA;0;2.117;42.906;NA;NA%;NA%;21,60%;NA%;5,24%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;03/2021;NA;NA;NA;NA;14.459;40.219;0;NA;NA;NA;0;2.621;42.841;NA;NA%;NA%;33,75%;NA%;5,49%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;03/2021;NA;NA;NA;NA;8.043;38.976;0;NA;NA;NA;0;3.406;42.382;NA;NA%;NA%;18,98%;NA%;4,23%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;03/2021;NA;NA;NA;NA;15.909;39.445;0;NA;NA;NA;0;2.877;42.321;NA;NA%;NA%;37,59%;NA%;5,66%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;03/2021;NA;NA;NA;NA;19.643;38.083;0;NA;NA;NA;0;4.084;42.168;NA;NA%;NA%;46,58%;NA%;4,99%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;03/2021;NA;NA;NA;NA;10.192;38.790;0;NA;NA;NA;0;3.152;41.942;NA;NA%;NA%;24,30%;NA%;6,31%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S4;I;2;CURITIBA;PR;03/2021;10.183;0;10.183;0;10.183;36.379;0;0;33;0;33;5.297;41.708;134.966;24,42%;24,42%;24,42%;7,54%;6,20%
